order_line_id,order_id,order_date,order_status,customer_id,fullname,state,product_id,product_name,category,price,quantity,campaign_id,category2,spend
10986-3LFG56-2,10986-3LFG56,2020-04-05,Shipped,10986,Caitlin Lahiff,DC,140,Shorts,Clothing,20.47,1,,,
10986-3LFG56-3,10986-3LFG56,2020-04-05,Shipped,10986,Caitlin Lahiff,DC,140,Shorts,Clothing,25.3,1,,,
10986-3LFG56-4,10986-3LFG56,2020-04-05,Shipped,10986,Caitlin Lahiff,DC,340,Peril,Home,9.79,2,,,
10986-3LFG56-5,10986-3LFG56,2020-04-05,Shipped,10986,Caitlin Lahiff,DC,110,Pullover,Clothing,41.0,1,,,
10675-3BPT34-1,10675-3BPT34,2020-10-21,Shipped,10675,Bartholemy Holburn,NY,120,Polo Shirt,Clothing,36.72,1,,,
10365-5IHS20-1,10365-5IHS20,2020-05-06,Completed,10365,Roley O'Heneghan,UT,130,Slacks,Clothing,32.64,1,,,
10365-5IHS20-2,10365-5IHS20,2020-05-06,Completed,10365,Roley O'Heneghan,UT,310,Applica,Home,34.65,1,,,
11055-0CBP69-1,11055-0CBP69,2018-07-05,Shipped,11055,Kellia Sattin,IL,150,Skirt,Clothing,16.34,1,,,
11798-1APJ64-1,11798-1APJ64,2015-08-02,Shipped,11798,Cassius O'Doherty,MS,130,Slacks,Clothing,33.6,1,,,
11798-1APJ64-2,11798-1APJ64,2015-08-02,Shipped,11798,Cassius O'Doherty,MS,150,Skirt,Clothing,19.95,1,,,
11641-2AUZ49-1,11641-2AUZ49,2017-08-16,Cancelled,11641,Caitlin Bridgeman,IN,340,Peril,Home,12.54,1,,,
10098-8EVB63-1,10098-8EVB63,2015-02-24,Shipped,10098,Townsend Abbie,MN,230,Magnemo,Electronics,69.0,2,,,
10098-8EVB63-2,10098-8EVB63,2015-02-24,Shipped,10098,Townsend Abbie,MN,150,Skirt,Clothing,18.81,1,,,
12620-3WNY81-1,12620-3WNY81,2018-07-03,Completed,12620,Rhetta Larkcum,MA,230,Magnemo,Electronics,75.75,1,,,
12620-3WNY81-2,12620-3WNY81,2018-07-03,Completed,12620,Rhetta Larkcum,MA,230,Magnemo,Electronics,76.5,2,,,
12512-2DIL78-1,12512-2DIL78,2016-01-06,Completed,12512,Prentice Ciraldo,MI,240,PortaCode,Electronics,26.25,1,,,
12512-2DIL78-2,12512-2DIL78,2016-01-06,Completed,12512,Prentice Ciraldo,MI,440,Neptide,Outdoor,1525.5,1,,,
12512-2DIL78-3,12512-2DIL78,2016-01-06,Completed,12512,Prentice Ciraldo,MI,220,Compglass,Electronics,54.5,1,,,
11959-0SWK51-1,11959-0SWK51,2020-02-02,Shipped,11959,Claudina Champerlen,AL,410,Biolid,Outdoor,211.6,1,,,
11959-0SWK51-2,11959-0SWK51,2020-02-02,Shipped,11959,Claudina Champerlen,AL,110,Pullover,Clothing,47.56,1,,,
11959-0SWK51-3,11959-0SWK51,2020-02-02,Shipped,11959,Claudina Champerlen,AL,430,Integres,Outdoor,612.0,3,,,
11564-3OPN44-1,11564-3OPN44,2015-07-17,Shipped,11564,Silas Pittman,NV,150,Skirt,Clothing,19.38,1,,,
11639-5SUE62-1,11639-5SUE62,2015-03-27,Shipped,11639,Bobbie Wiggall,OH,220,Compglass,Electronics,50.5,1,,,
12480-3VIM53-1,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,150,Skirt,Clothing,19.19,1,10085,Social,665
12480-3VIM53-2,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,150,Skirt,Clothing,16.34,1,10085,Social,665
12480-3VIM53-3,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,340,Peril,Home,11.0,1,10085,Social,665
12480-3VIM53-4,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,230,Magnemo,Electronics,83.25,1,10085,Social,665
12480-3VIM53-5,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,410,Biolid,Outdoor,236.9,1,10085,Social,665
12480-3VIM53-6,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,150,Skirt,Clothing,18.43,1,10085,Social,665
12480-3VIM53-7,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,240,PortaCode,Electronics,25.25,1,10085,Social,665
12480-3VIM53-8,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,340,Peril,Home,10.12,1,10085,Social,665
12480-3VIM53-9,12480-3VIM53,2019-08-09,Completed,12480,Angy Feasley,CA,150,Skirt,Clothing,17.1,4,10085,Social,665
11544-7DFW42-1,11544-7DFW42,2015-06-25,Shipped,11544,Normy Stubbeley,NV,150,Skirt,Clothing,19.0,1,10010,Advertising,602
11544-7DFW42-2,11544-7DFW42,2015-06-25,Shipped,11544,Normy Stubbeley,NV,230,Magnemo,Electronics,73.5,1,10010,Advertising,602
11544-7DFW42-3,11544-7DFW42,2015-06-25,Shipped,11544,Normy Stubbeley,NV,240,PortaCode,Electronics,25.25,1,10010,Advertising,602
10659-7QES55-1,10659-7QES55,2018-01-25,Completed,10659,Marjorie Adamolli,VA,140,Shorts,Clothing,20.7,1,,,
10884-1XAD45-1,10884-1XAD45,2016-04-20,Completed,10884,Armando Duncklee,CA,160,T-Shirt,Clothing,15.36,1,,,
10201-4IYU96-1,10201-4IYU96,2015-08-27,Completed,10201,Tracee McCaster,WA,160,T-Shirt,Clothing,15.84,1,,,
12650-5INM33-1,12650-5INM33,2017-08-12,Shipped,12650,Basilio Tollet,TX,150,Skirt,Clothing,20.33,1,,,
12650-5INM33-2,12650-5INM33,2017-08-12,Shipped,12650,Basilio Tollet,TX,230,Magnemo,Electronics,78.0,1,,,
10170-0HTW32-1,10170-0HTW32,2017-03-29,Shipped,10170,Juana Rabidge,NV,150,Skirt,Clothing,17.1,1,,,
12366-6ILJ49-1,12366-6ILJ49,2015-09-19,Shipped,12366,Morris Lusted,CT,240,PortaCode,Electronics,22.0,1,,,
12366-6ILJ49-2,12366-6ILJ49,2015-09-19,Shipped,12366,Morris Lusted,CT,240,PortaCode,Electronics,22.0,1,,,
11174-6BUV61-1,11174-6BUV61,2016-06-11,Completed,11174,Sissie Dabrowski,TN,340,Peril,Home,10.23,1,,,
11174-6BUV61-2,11174-6BUV61,2016-06-11,Completed,11174,Sissie Dabrowski,TN,240,PortaCode,Electronics,22.25,1,,,
11248-6NSP71-1,11248-6NSP71,2020-07-25,Shipped,11248,Grantley Cawthorne,FL,160,T-Shirt,Clothing,17.28,1,,,
11248-6NSP71-2,11248-6NSP71,2020-07-25,Shipped,11248,Grantley Cawthorne,FL,150,Skirt,Clothing,18.05,1,,,
11248-6NSP71-3,11248-6NSP71,2020-07-25,Shipped,11248,Grantley Cawthorne,FL,210,Artego,Electronics,91.0,1,,,
10362-7OQH62-1,10362-7OQH62,2017-09-24,Shipped,10362,Elly Calven,TX,130,Slacks,Clothing,29.44,1,,,
10362-7OQH62-2,10362-7OQH62,2017-09-24,Shipped,10362,Elly Calven,TX,140,Shorts,Clothing,20.24,1,,,
10480-3MGO82-1,10480-3MGO82,2020-08-25,Shipped,10480,Jacquelynn Duthie,CA,420,Elentrix,Outdoor,504.0,1,10104,Content,2700
10480-3MGO82-2,10480-3MGO82,2020-08-25,Shipped,10480,Jacquelynn Duthie,CA,240,PortaCode,Electronics,23.75,1,10104,Content,2700
10480-3MGO82-3,10480-3MGO82,2020-08-25,Shipped,10480,Jacquelynn Duthie,CA,160,T-Shirt,Clothing,15.52,3,10104,Content,2700
10480-3MGO82-4,10480-3MGO82,2020-08-25,Shipped,10480,Jacquelynn Duthie,CA,220,Compglass,Electronics,50.5,1,10104,Content,2700
10480-3MGO82-5,10480-3MGO82,2020-08-25,Shipped,10480,Jacquelynn Duthie,CA,410,Biolid,Outdoor,227.7,1,10104,Content,2700
11762-1VPD17-1,11762-1VPD17,2018-10-17,Shipped,11762,Adelina Burnall,CO,320,ChalkTalk,Home,58.74,1,,,
11004-8JHF60-1,11004-8JHF60,2018-05-01,Completed,11004,Stanislas Tawton,NC,340,Peril,Home,11.33,1,,,
11004-8JHF60-2,11004-8JHF60,2018-05-01,Completed,11004,Stanislas Tawton,NC,330,Optique,Home,89.1,1,,,
12590-0YDC91-1,12590-0YDC91,2017-09-14,Completed,12590,Therese Maha,DC,160,T-Shirt,Clothing,17.28,1,,,
10534-0OQU32-1,10534-0OQU32,2018-04-16,Shipped,10534,Waldemar Caulliere,AZ,420,Elentrix,Outdoor,465.6,1,,,
10346-1UZD67-1,10346-1UZD67,2019-11-21,Completed,10346,Eugenia Barczynski,NJ,120,Polo Shirt,Clothing,28.44,1,,,
10439-0MFA18-1,10439-0MFA18,2019-11-16,Completed,10439,Hadleigh Ferrandez,DC,140,Shorts,Clothing,23.23,1,,,
10439-0MFA18-2,10439-0MFA18,2019-11-16,Completed,10439,Hadleigh Ferrandez,DC,320,ChalkTalk,Home,61.38,1,,,
11380-4OKA72-1,11380-4OKA72,2019-07-13,Shipped,11380,Sheena Killough,CA,130,Slacks,Clothing,32.0,1,,,
11380-4OKA72-2,11380-4OKA72,2019-07-13,Shipped,11380,Sheena Killough,CA,130,Slacks,Clothing,38.4,1,,,
11380-4OKA72-3,11380-4OKA72,2019-07-13,Shipped,11380,Sheena Killough,CA,160,T-Shirt,Clothing,16.0,1,,,
12064-4IHQ18-1,12064-4IHQ18,2019-02-22,Completed,12064,Deane Hillyatt,AZ,160,T-Shirt,Clothing,14.88,1,,,
12064-4IHQ18-2,12064-4IHQ18,2019-02-22,Completed,12064,Deane Hillyatt,AZ,160,T-Shirt,Clothing,17.28,1,,,
11945-0TNA89-1,11945-0TNA89,2020-11-27,Shipped,11945,Brenn Bottom,VA,160,T-Shirt,Clothing,17.12,1,,,
12752-4ERS12-1,12752-4ERS12,2015-11-01,Shipped,12752,Ozzie Adamek,LA,150,Skirt,Clothing,15.96,1,,,
12117-1WYR54-1,12117-1WYR54,2019-12-05,Shipped,12117,Tarah Elliman,TN,160,T-Shirt,Clothing,16.16,1,,,
10207-8NCR67-1,10207-8NCR67,2019-07-23,Completed,10207,Miltie Hazeman,MN,240,PortaCode,Electronics,25.25,1,10084,Direct,7030
10207-8NCR67-2,10207-8NCR67,2019-07-23,Completed,10207,Miltie Hazeman,MN,220,Compglass,Electronics,56.0,1,10084,Direct,7030
10207-8NCR67-3,10207-8NCR67,2019-07-23,Completed,10207,Miltie Hazeman,MN,150,Skirt,Clothing,19.57,1,10084,Direct,7030
10207-8NCR67-4,10207-8NCR67,2019-07-23,Completed,10207,Miltie Hazeman,MN,320,ChalkTalk,Home,60.72,1,10084,Direct,7030
11200-5SOK49-1,11200-5SOK49,2016-03-24,Shipped,11200,Phillida Gedney,CO,240,PortaCode,Electronics,25.0,2,,,
11715-5SMQ95-1,11715-5SMQ95,2018-04-17,Shipped,11715,Margi Kelshaw,KS,240,PortaCode,Electronics,21.5,1,,,
10328-1ORY53-1,10328-1ORY53,2020-04-01,Shipped,10328,Sayers Cirlos,FL,120,Polo Shirt,Clothing,28.8,1,,,
10328-1ORY53-2,10328-1ORY53,2020-04-01,Shipped,10328,Sayers Cirlos,FL,410,Biolid,Outdoor,262.2,1,,,
10328-1ORY53-3,10328-1ORY53,2020-04-01,Shipped,10328,Sayers Cirlos,FL,160,T-Shirt,Clothing,17.6,2,,,
10328-1ORY53-4,10328-1ORY53,2020-04-01,Shipped,10328,Sayers Cirlos,FL,340,Peril,Home,10.01,1,,,
10328-1ORY53-5,10328-1ORY53,2020-04-01,Shipped,10328,Sayers Cirlos,FL,340,Peril,Home,10.67,1,,,
10911-9LLT81-1,10911-9LLT81,2017-04-08,Shipped,10911,Gratia Bracher,MS,160,T-Shirt,Clothing,17.76,1,10042,Content,3016
10911-9LLT81-2,10911-9LLT81,2017-04-08,Shipped,10911,Gratia Bracher,MS,220,Compglass,Electronics,57.0,1,10042,Content,3016
10911-9LLT81-3,10911-9LLT81,2017-04-08,Shipped,10911,Gratia Bracher,MS,240,PortaCode,Electronics,23.0,1,10042,Content,3016
10911-9LLT81-4,10911-9LLT81,2017-04-08,Shipped,10911,Gratia Bracher,MS,430,Integres,Outdoor,712.8,1,10042,Content,3016
10303-9SLF04-1,10303-9SLF04,2017-09-28,Shipped,10303,Welch Prew,IN,340,Peril,Home,11.33,1,,,
11371-0SLW85-1,11371-0SLW85,2018-12-06,Shipped,11371,Kaela Gillbard,NY,340,Peril,Home,9.57,1,,,
11371-0SLW85-2,11371-0SLW85,2018-12-06,Shipped,11371,Kaela Gillbard,NY,120,Polo Shirt,Clothing,36.72,1,,,
11959-2HNY18-1,11959-2HNY18,2017-03-30,Shipped,11959,Claudina Champerlen,AL,210,Artego,Electronics,123.0,1,,,
11959-2HNY18-2,11959-2HNY18,2017-03-30,Shipped,11959,Claudina Champerlen,AL,120,Polo Shirt,Clothing,35.28,1,,,
11959-2HNY18-3,11959-2HNY18,2017-03-30,Shipped,11959,Claudina Champerlen,AL,240,PortaCode,Electronics,24.5,1,,,
10311-9QRX56-1,10311-9QRX56,2020-03-11,Shipped,10311,Royce Staddon,MN,340,Peril,Home,11.11,1,,,
10719-3LQR28-1,10719-3LQR28,2018-07-24,Shipped,10719,Carlyle Wabey,GA,140,Shorts,Clothing,23.46,1,,,
10719-3LQR28-2,10719-3LQR28,2018-07-24,Shipped,10719,Carlyle Wabey,GA,120,Polo Shirt,Clothing,32.76,1,,,
10172-8UMJ92-1,10172-8UMJ92,2016-07-22,Shipped,10172,Thelma Eat,CA,110,Pullover,Clothing,41.0,1,,,
10604-8FAW10-1,10604-8FAW10,2017-04-05,Shipped,10604,Terrell de Vaen,CA,240,PortaCode,Electronics,27.25,1,,,
12271-8FOT37-1,12271-8FOT37,2017-09-22,Completed,12271,Shandy Hugnot,CA,410,Biolid,Outdoor,264.5,1,,,
11563-1TUJ02-1,11563-1TUJ02,2018-01-18,Shipped,11563,Cassondra Mussett,AL,120,Polo Shirt,Clothing,34.92,1,,,
12694-9CMT83-1,12694-9CMT83,2017-12-23,Shipped,12694,Georgia Laight,IN,140,Shorts,Clothing,24.38,1,,,
12694-9CMT83-2,12694-9CMT83,2017-12-23,Shipped,12694,Georgia Laight,IN,330,Optique,Home,103.95,1,,,
12694-9CMT83-3,12694-9CMT83,2017-12-23,Shipped,12694,Georgia Laight,IN,130,Slacks,Clothing,25.92,1,,,
12694-9CMT83-4,12694-9CMT83,2017-12-23,Shipped,12694,Georgia Laight,IN,240,PortaCode,Electronics,22.75,2,,,
11915-8OLC00-1,11915-8OLC00,2016-02-11,Completed,11915,Stephan Lubeck,FL,160,T-Shirt,Clothing,16.32,1,,,
11915-8OLC00-2,11915-8OLC00,2016-02-11,Completed,11915,Stephan Lubeck,FL,140,Shorts,Clothing,25.53,1,,,
11915-8OLC00-3,11915-8OLC00,2016-02-11,Completed,11915,Stephan Lubeck,FL,140,Shorts,Clothing,20.93,1,,,
11915-8OLC00-4,11915-8OLC00,2016-02-11,Completed,11915,Stephan Lubeck,FL,120,Polo Shirt,Clothing,35.28,1,,,
10129-7VEU54-1,10129-7VEU54,2015-10-04,Shipped,10129,Emlen Popley,KS,230,Magnemo,Electronics,78.0,1,,,
10129-7VEU54-2,10129-7VEU54,2015-10-04,Shipped,10129,Emlen Popley,KS,230,Magnemo,Electronics,69.0,1,,,
11046-8BNC63-1,11046-8BNC63,2016-11-08,Shipped,11046,Dottie Brim,AL,240,PortaCode,Electronics,27.0,1,,,
11046-8BNC63-2,11046-8BNC63,2016-11-08,Shipped,11046,Dottie Brim,AL,150,Skirt,Clothing,21.09,1,,,
12487-7SYA25-1,12487-7SYA25,2018-07-18,Shipped,12487,Libbey Sneyd,PA,160,T-Shirt,Clothing,13.12,1,,,
11957-6DSD63-1,11957-6DSD63,2015-03-09,Shipped,11957,Arte Kinze,TX,150,Skirt,Clothing,20.71,1,,,
12887-4HNK75-1,12887-4HNK75,2018-05-11,Completed,12887,Cornie Bollis,TX,420,Elentrix,Outdoor,494.4,1,,,
12887-4HNK75-2,12887-4HNK75,2018-05-11,Completed,12887,Cornie Bollis,TX,150,Skirt,Clothing,16.91,1,,,
11417-6JAB05-1,11417-6JAB05,2020-04-08,Shipped,11417,Rad Jacquet,OK,240,PortaCode,Electronics,29.0,1,,,
11417-6JAB05-2,11417-6JAB05,2020-04-08,Shipped,11417,Rad Jacquet,OK,140,Shorts,Clothing,20.01,1,,,
11417-6JAB05-3,11417-6JAB05,2020-04-08,Shipped,11417,Rad Jacquet,OK,160,T-Shirt,Clothing,19.04,1,,,
10706-6UDA79-1,10706-6UDA79,2019-10-09,Shipped,10706,Wynnie Renzo,TX,160,T-Shirt,Clothing,18.56,1,,,
12394-2BIH59-1,12394-2BIH59,2015-12-05,Shipped,12394,Aili Gooley,KY,320,ChalkTalk,Home,67.98,1,,,
12394-2BIH59-2,12394-2BIH59,2015-12-05,Shipped,12394,Aili Gooley,KY,140,Shorts,Clothing,24.38,1,,,
12304-6BDC21-1,12304-6BDC21,2020-08-10,Completed,12304,Leshia Davys,PA,160,T-Shirt,Clothing,16.96,1,,,
11138-4EDT23-1,11138-4EDT23,2020-09-08,Shipped,11138,Silvie Guerola,DC,330,Optique,Home,95.04,1,,,
11138-4EDT23-2,11138-4EDT23,2020-09-08,Shipped,11138,Silvie Guerola,DC,140,Shorts,Clothing,21.39,1,,,
12126-9DKK14-1,12126-9DKK14,2018-02-17,Shipped,12126,Tymothy Baugham,KY,230,Magnemo,Electronics,63.0,1,,,
11578-5LFE39-1,11578-5LFE39,2016-03-07,Shipped,11578,Vincenz Simmens,NY,220,Compglass,Electronics,50.5,1,10022,Social,3432
11578-5LFE39-2,11578-5LFE39,2016-03-07,Shipped,11578,Vincenz Simmens,NY,320,ChalkTalk,Home,64.68,1,10022,Social,3432
11969-1XTC44-1,11969-1XTC44,2019-08-01,Shipped,11969,Rorke Dugmore,CA,130,Slacks,Clothing,31.68,1,,,
12239-8KWI72-1,12239-8KWI72,2018-05-05,Shipped,12239,Jae Belin,NY,430,Integres,Outdoor,684.0,1,,,
12239-8KWI72-2,12239-8KWI72,2018-05-05,Shipped,12239,Jae Belin,NY,240,PortaCode,Electronics,25.5,1,,,
12239-8KWI72-3,12239-8KWI72,2018-05-05,Shipped,12239,Jae Belin,NY,240,PortaCode,Electronics,30.0,1,,,
12239-8KWI72-4,12239-8KWI72,2018-05-05,Shipped,12239,Jae Belin,NY,340,Peril,Home,12.65,1,,,
10003-8NMP38-1,10003-8NMP38,2019-01-02,Shipped,10003,Bobbi Reichert,PA,160,T-Shirt,Clothing,14.08,1,,,
10329-6QDZ01-1,10329-6QDZ01,2020-08-11,Completed,10329,Mareah Bayman,NY,150,Skirt,Clothing,20.33,1,,,
12293-8DWE89-1,12293-8DWE89,2020-06-21,Completed,12293,Honoria Lumly,FL,240,PortaCode,Electronics,26.25,1,,,
10315-8MGH68-1,10315-8MGH68,2020-01-09,Shipped,10315,Olia Nanetti,TN,140,Shorts,Clothing,25.76,2,,,
10647-9KAY76-1,10647-9KAY76,2018-10-11,Shipped,10647,Stanley McKevitt,NE,130,Slacks,Clothing,33.28,1,,,
10647-9KAY76-2,10647-9KAY76,2018-10-11,Shipped,10647,Stanley McKevitt,NE,330,Optique,Home,105.93,1,,,
10567-2LZB31-1,10567-2LZB31,2018-11-19,Shipped,10567,Debora Armatage,DC,320,ChalkTalk,Home,65.34,1,,,
12273-1ZUN23-1,12273-1ZUN23,2018-05-29,Shipped,12273,Dean Matveichev,MA,140,Shorts,Clothing,26.22,1,10063,In-Store,2403
12273-1ZUN23-2,12273-1ZUN23,2018-05-29,Shipped,12273,Dean Matveichev,MA,320,ChalkTalk,Home,69.96,1,10063,In-Store,2403
12273-1ZUN23-3,12273-1ZUN23,2018-05-29,Shipped,12273,Dean Matveichev,MA,410,Biolid,Outdoor,213.9,1,10063,In-Store,2403
12273-1ZUN23-4,12273-1ZUN23,2018-05-29,Shipped,12273,Dean Matveichev,MA,150,Skirt,Clothing,21.85,1,10063,In-Store,2403
10073-9WDJ05-1,10073-9WDJ05,2015-12-05,Shipped,10073,Ramsey Beebee,FL,240,PortaCode,Electronics,22.5,1,,,
10073-9WDJ05-2,10073-9WDJ05,2015-12-05,Shipped,10073,Ramsey Beebee,FL,330,Optique,Home,106.92,1,,,
11009-8VOZ83-1,11009-8VOZ83,2020-04-30,Shipped,11009,Dorry Byfield,TX,150,Skirt,Clothing,17.1,1,,,
11009-8VOZ83-2,11009-8VOZ83,2020-04-30,Shipped,11009,Dorry Byfield,TX,120,Polo Shirt,Clothing,38.88,1,,,
11009-8VOZ83-3,11009-8VOZ83,2020-04-30,Shipped,11009,Dorry Byfield,TX,130,Slacks,Clothing,32.32,3,,,
11009-8VOZ83-4,11009-8VOZ83,2020-04-30,Shipped,11009,Dorry Byfield,TX,420,Elentrix,Outdoor,456.0,1,,,
11546-2ARS66-1,11546-2ARS66,2019-04-24,Shipped,11546,Aymer Loughlin,MI,160,T-Shirt,Clothing,18.08,1,,,
10643-1VXF62-1,10643-1VXF62,2020-04-16,Shipped,10643,Stuart Deere,NV,160,T-Shirt,Clothing,19.52,1,,,
11720-2XRY24-1,11720-2XRY24,2018-01-19,Shipped,11720,Lindsay Summerell,TN,240,PortaCode,Electronics,24.25,1,,,
11011-9ENK07-1,11011-9ENK07,2016-06-17,Completed,11011,Deck Catlette,FL,230,Magnemo,Electronics,71.25,1,,,
11826-4SQE78-1,11826-4SQE78,2019-02-15,Shipped,11826,Burnaby Woodhouse,GA,430,Integres,Outdoor,648.0,1,,,
11826-4SQE78-2,11826-4SQE78,2019-02-15,Shipped,11826,Burnaby Woodhouse,GA,330,Optique,Home,105.93,1,,,
11826-4SQE78-3,11826-4SQE78,2019-02-15,Shipped,11826,Burnaby Woodhouse,GA,240,PortaCode,Electronics,24.75,1,,,
11826-4SQE78-4,11826-4SQE78,2019-02-15,Shipped,11826,Burnaby Woodhouse,GA,440,Neptide,Outdoor,1282.5,1,,,
11826-4SQE78-5,11826-4SQE78,2019-02-15,Shipped,11826,Burnaby Woodhouse,GA,130,Slacks,Clothing,32.32,1,,,
12862-4JXU16-1,12862-4JXU16,2017-09-02,Shipped,12862,Gardy Maisey,NE,230,Magnemo,Electronics,78.75,1,10049,Content,6313
12862-4JXU16-2,12862-4JXU16,2017-09-02,Shipped,12862,Gardy Maisey,NE,240,PortaCode,Electronics,25.25,1,10049,Content,6313
10395-2EIA89-1,10395-2EIA89,2016-10-20,Completed,10395,Bord Kennard,CA,160,T-Shirt,Clothing,18.24,1,,,
11316-7HLZ31-1,11316-7HLZ31,2019-11-28,Shipped,11316,Dunc MacKartan,KY,160,T-Shirt,Clothing,16.96,1,,,
12594-2BPC27-1,12594-2BPC27,2018-02-09,Completed,12594,Niko Tallon,MA,140,Shorts,Clothing,23.46,1,,,
10629-3JWU10-1,10629-3JWU10,2015-05-30,Completed,10629,Revkah Hyatt,DE,140,Shorts,Clothing,25.99,1,,,
10629-3JWU10-2,10629-3JWU10,2015-05-30,Completed,10629,Revkah Hyatt,DE,150,Skirt,Clothing,20.33,1,,,
11620-8DWV50-1,11620-8DWV50,2020-05-14,Shipped,11620,Ediva Rossbrook,VA,410,Biolid,Outdoor,241.5,1,,,
12565-0NOX16-1,12565-0NOX16,2018-01-23,Completed,12565,Boot Bavridge,NY,220,Compglass,Electronics,56.5,1,,,
10306-4UOO27-1,10306-4UOO27,2020-06-17,Shipped,10306,Pierson Veel,OH,130,Slacks,Clothing,32.64,1,10100,Content,2640
10306-4UOO27-2,10306-4UOO27,2020-06-17,Shipped,10306,Pierson Veel,OH,340,Peril,Home,12.1,1,10100,Content,2640
10046-6IQR43-1,10046-6IQR43,2015-12-19,Shipped,10046,Kaja Arnaud,TX,150,Skirt,Clothing,16.53,1,,,
12016-3ZAR46-1,12016-3ZAR46,2017-02-21,Shipped,12016,Tris Crowcum,CO,160,T-Shirt,Clothing,16.32,1,,,
12016-3ZAR46-2,12016-3ZAR46,2017-02-21,Shipped,12016,Tris Crowcum,CO,240,PortaCode,Electronics,21.0,4,,,
11994-2NUK84-1,11994-2NUK84,2018-09-28,Completed,11994,Thebault Jiruca,IN,230,Magnemo,Electronics,70.5,3,,,
10925-3CPN01-1,10925-3CPN01,2018-11-09,Shipped,10925,Gwenette Litt,MT,240,PortaCode,Electronics,18.5,1,,,
12410-7FGO74-1,12410-7FGO74,2016-02-24,Shipped,12410,Kyrstin Nott,CO,240,PortaCode,Electronics,29.75,1,,,
10266-7MOZ09-1,10266-7MOZ09,2018-03-23,Shipped,10266,Aubrey McGrory,WY,240,PortaCode,Electronics,26.25,1,,,
10266-7MOZ09-2,10266-7MOZ09,2018-03-23,Shipped,10266,Aubrey McGrory,WY,330,Optique,Home,98.01,1,,,
10266-7MOZ09-3,10266-7MOZ09,2018-03-23,Shipped,10266,Aubrey McGrory,WY,150,Skirt,Clothing,21.28,1,,,
10266-7MOZ09-4,10266-7MOZ09,2018-03-23,Shipped,10266,Aubrey McGrory,WY,330,Optique,Home,85.14,1,,,
10250-9SGM90-1,10250-9SGM90,2016-03-27,Shipped,10250,Nickie MacSkeaghan,KS,160,T-Shirt,Clothing,16.64,1,,,
10629-1PJM82-1,10629-1PJM82,2018-03-26,Shipped,10629,Revkah Hyatt,DE,160,T-Shirt,Clothing,14.4,1,,,
11784-4TMV20-1,11784-4TMV20,2016-03-15,Shipped,11784,Alick Faithorn,CA,330,Optique,Home,99.0,1,,,
11095-9AMS28-1,11095-9AMS28,2017-06-16,Shipped,11095,Lorenzo Salters,KS,320,ChalkTalk,Home,71.94,1,,,
11095-9AMS28-2,11095-9AMS28,2017-06-16,Shipped,11095,Lorenzo Salters,KS,230,Magnemo,Electronics,83.25,1,,,
11095-9AMS28-3,11095-9AMS28,2017-06-16,Shipped,11095,Lorenzo Salters,KS,240,PortaCode,Electronics,25.25,1,,,
11095-9AMS28-4,11095-9AMS28,2017-06-16,Shipped,11095,Lorenzo Salters,KS,330,Optique,Home,99.99,1,,,
10723-6IWI84-1,10723-6IWI84,2015-02-12,Shipped,10723,Konrad Attewell,AZ,230,Magnemo,Electronics,72.75,1,,,
10645-3UHE32-1,10645-3UHE32,2020-08-08,Shipped,10645,Elinor Jewson,MS,230,Magnemo,Electronics,79.5,1,,,
10645-3UHE32-2,10645-3UHE32,2020-08-08,Shipped,10645,Elinor Jewson,MS,120,Polo Shirt,Clothing,39.6,1,,,
11475-6DVL61-1,11475-6DVL61,2016-01-15,Shipped,11475,Malcolm Teideman,NC,110,Pullover,Clothing,34.44,1,10020,Advertising,2544
11475-6DVL61-2,11475-6DVL61,2016-01-15,Shipped,11475,Malcolm Teideman,NC,130,Slacks,Clothing,37.76,1,10020,Advertising,2544
11475-6DVL61-3,11475-6DVL61,2016-01-15,Shipped,11475,Malcolm Teideman,NC,160,T-Shirt,Clothing,15.84,1,10020,Advertising,2544
10258-0CWF57-1,10258-0CWF57,2019-08-30,Completed,10258,Gabey Duffrie,FL,160,T-Shirt,Clothing,16.48,1,,,
11667-2CBO05-1,11667-2CBO05,2019-05-02,Shipped,11667,Lefty Ziem,PA,240,PortaCode,Electronics,25.0,1,,,
11667-2CBO05-2,11667-2CBO05,2019-05-02,Shipped,11667,Lefty Ziem,PA,150,Skirt,Clothing,19.95,1,,,
11465-6ZYX63-1,11465-6ZYX63,2016-12-08,Completed,11465,Laverna Minshaw,TX,160,T-Shirt,Clothing,18.56,1,,,
12588-6CUB63-1,12588-6CUB63,2020-04-08,Completed,12588,Haleigh Perle,OK,130,Slacks,Clothing,33.6,1,,,
11572-5TXG45-1,11572-5TXG45,2017-08-23,Shipped,11572,Betsy Greenaway,MI,310,Applica,Home,35.31,1,10049,Advertising,1188
